project_id,risk_rating_code,risk_rating,risk_rating_sequence,risk_rating_code_key
P098151,Sector Strategies and Policies,S,15,SPI
P098151,Institutional Capacity,M,15,TCI
P098151,Environment and Social,M,15,EAS
P098151,Stakeholders,M,15,SHR
P098423,Environment and Social,L,16,EAS
P098423,Fiduciary,M,16,FMP
P098423,Macroeconomic,L,16,MEC
P098423,Overall,M,16,ORR
P098423,Political and Governance,L,16,PAG
P098423,Stakeholders,M,16,SHR
P098423,Sector Strategies and Policies,L,16,SPI
P098423,Institutional Capacity,L,16,TCI
P098423,Technical Design,L,16,TDO
P098459,Environment and Social,M,16,EAS
P098459,Fiduciary,M,16,FMP
P098459,Macroeconomic,L,16,MEC
P098459,Overall,M,16,ORR
P098459,Political and Governance,M,16,PAG
P098459,Stakeholders,M,16,SHR
P098459,Sector Strategies and Policies,L,16,SPI
P098459,Institutional Capacity,M,16,TCI
P098459,Technical Design,M,16,TDO
P098538,Environment and Social,M,13,EAS
P098538,Fiduciary,S,13,FMP
P098538,Macroeconomic,S,13,MEC
P098538,Overall,M,13,ORR
P098538,Political and Governance,S,13,PAG
P098538,Stakeholders,M,13,SHR
P098538,Sector Strategies and Policies,L,13,SPI
P098538,Institutional Capacity,M,13,TCI
P098538,Technical Design,M,13,TDO
P099047,Environment and Social,L,19,EAS
P099047,Fiduciary,M,19,FMP
P099047,Macroeconomic,M,19,MEC
P099047,Overall,S,19,ORR
P099047,Political and Governance,M,19,PAG
P099047,Stakeholders,L,19,SHR
P099047,Sector Strategies and Policies,M,19,SPI
P099047,Institutional Capacity,S,19,TCI
P099047,Technical Design,S,19,TDO
P099270,Environment and Social,M,18,EAS
P099270,Fiduciary,L,18,FMP
P099270,Macroeconomic,M,18,MEC
P099270,Overall,M,18,ORR
P099270,Political and Governance,M,18,PAG
P099270,Stakeholders,L,18,SHR
P099270,Sector Strategies and Policies,M,18,SPI
P099270,Institutional Capacity,M,18,TCI
P099270,Technical Design,L,18,TDO
P099296,Environment and Social,M,20,EAS
P099296,Fiduciary,L,20,FMP
P099296,Macroeconomic,S,20,MEC
P099296,Overall,M,20,ORR
P099296,Political and Governance,H,20,PAG
P099296,Stakeholders,M,20,SHR
P099296,Sector Strategies and Policies,M,20,SPI
P099296,Institutional Capacity,M,20,TCI
P099296,Technical Design,L,20,TDO
P099626,Environment and Social,M,11,EAS
P099626,Fiduciary,S,11,FMP
P099626,Macroeconomic,L,11,MEC
P099626,Overall,M,11,ORR
P099626,Political and Governance,L,11,PAG
P099626,Stakeholders,L,11,SHR
P099626,Sector Strategies and Policies,L,11,SPI
P099626,Institutional Capacity,S,11,TCI
P099626,Technical Design,M,11,TDO
P099895,Environment and Social,L,17,EAS
P099895,Fiduciary,S,17,FMP
P099895,Macroeconomic,M,17,MEC
P099895,Overall,S,17,ORR
P099895,Political and Governance,M,17,PAG
P099895,Stakeholders,L,17,SHR
P099895,Sector Strategies and Policies,M,17,SPI
P099895,Institutional Capacity,S,17,TCI
P099895,Technical Design,M,17,TDO
P099930,Environment and Social,S,19,EAS
P099930,Fiduciary,M,19,FMP
P099930,Macroeconomic,S,19,MEC
P099930,Overall,M,19,ORR
P099930,Political and Governance,L,19,PAG
P099930,Stakeholders,L,19,SHR
P099930,Sector Strategies and Policies,M,19,SPI
P099930,Institutional Capacity,S,19,TCI
P099930,Technical Design,L,19,TDO
P099979,Environment and Social,L,12,EAS
P099979,Fiduciary,S,12,FMP
P099979,Macroeconomic,L,12,MEC
P099979,Overall,H,12,ORR
P099979,Political and Governance,M,12,PAG
P099979,Stakeholders,H,12,SHR
P099979,Sector Strategies and Policies,L,12,SPI
P099979,Institutional Capacity,H,12,TCI
P099979,Technical Design,H,12,TDO
P100047,Environment and Social,M,17,EAS
P100047,Fiduciary,M,17,FMP
P100047,Macroeconomic,M,17,MEC
P100047,Overall,M,17,ORR
P100047,Political and Governance,M,17,PAG
P100047,Stakeholders,L,17,SHR
P100047,Sector Strategies and Policies,M,17,SPI
P100047,Institutional Capacity,M,17,TCI
P100047,Technical Design,L,17,TDO
P100101,Environment and Social,M,16,EAS
P100101,Fiduciary,M,16,FMP
P100101,Macroeconomic,M,16,MEC
P100101,Overall,M,16,ORR
P100101,Political and Governance,M,16,PAG
P100101,Stakeholders,M,16,SHR
P100101,Sector Strategies and Policies,M,16,SPI
P100101,Institutional Capacity,M,16,TCI
P100101,Technical Design,S,16,TDO
P100198,Environment and Social,L,13,EAS
P100198,Fiduciary,H,13,FMP
P100198,Macroeconomic,L,13,MEC
P100198,Overall,S,13,ORR
P100198,Political and Governance,L,13,PAG
P100198,Stakeholders,L,13,SHR
P100198,Sector Strategies and Policies,L,13,SPI
P100198,Institutional Capacity,S,13,TCI
P100198,Technical Design,M,13,TDO
P100304,Fiduciary,M,10,FMP
P100304,Macroeconomic,M,10,MEC
P100304,Political and Governance,H,10,PAG
P100304,Environment and Social,L,10,EAS
P100304,Institutional Capacity,S,10,TCI
P100304,Technical Design,S,10,TDO
P100304,Stakeholders,L,10,SHR
P100304,Overall,S,10,ORR
P100304,Sector Strategies and Policies,M,10,SPI
P100311,Environment and Social,M,12,EAS
P100311,Fiduciary,S,12,FMP
P100311,Macroeconomic,M,12,MEC
P100311,Overall,S,12,ORR
P100311,Political and Governance,S,12,PAG
P100311,Stakeholders,M,12,SHR
P100311,Sector Strategies and Policies,L,12,SPI
P100311,Institutional Capacity,S,12,TCI
P100311,Technical Design,M,12,TDO
P100406,Environment and Social,M,14,EAS
P100406,Fiduciary,S,14,FMP
P100406,Macroeconomic,L,14,MEC
P100406,Overall,M,14,ORR
P100406,Political and Governance,M,14,PAG
P100406,Stakeholders,M,14,SHR
P100406,Sector Strategies and Policies,M,14,SPI
P100406,Institutional Capacity,S,14,TCI
P100406,Technical Design,S,14,TDO
P100530,Institutional Capacity,L,14,TCI
P100530,Macroeconomic,L,14,MEC
P100530,Political and Governance,M,14,PAG
P100530,Overall,L,14,ORR
P100530,Environment and Social,L,14,EAS
P100530,Technical Design,L,14,TDO
P100530,Fiduciary,L,14,FMP
P100530,Sector Strategies and Policies,M,14,SPI
P100530,Stakeholders,L,14,SHR
P100954,Sector Strategies and Policies,M,15,SPI
P100954,Macroeconomic,M,15,MEC
P100954,Environment and Social,M,15,EAS
P100954,Fiduciary,M,15,FMP
P100954,Institutional Capacity,M,15,TCI
P100954,Technical Design,M,15,TDO
P100954,Political and Governance,M,15,PAG
P100954,Stakeholders,M,15,SHR
P100954,Overall,M,15,ORR
P101103,Environment and Social,M,19,EAS
P101103,Fiduciary,M,19,FMP
P101103,Macroeconomic,M,19,MEC
P101103,Overall,S,19,ORR
P101103,Political and Governance,S,19,PAG
P101103,Stakeholders,M,19,SHR
P101103,Sector Strategies and Policies,S,19,SPI
P101103,Institutional Capacity,S,19,TCI
P101103,Technical Design,L,19,TDO
P101190,Environment and Social,L,19,EAS
P101190,Fiduciary,L,19,FMP
P101190,Macroeconomic,M,19,MEC
P101190,Overall,M,19,ORR
P101190,Political and Governance,M,19,PAG
P101190,Stakeholders,L,19,SHR
P101190,Sector Strategies and Policies,L,19,SPI
P101190,Institutional Capacity,M,19,TCI
P101190,Technical Design,L,19,TDO
P101209,Environment and Social,M,21,EAS
P101209,Fiduciary,S,21,FMP
P101209,Macroeconomic,M,21,MEC
P101209,Overall,S,21,ORR
P101209,Political and Governance,M,21,PAG
P101209,Stakeholders,M,21,SHR
P101209,Sector Strategies and Policies,M,21,SPI
P101209,Institutional Capacity,S,21,TCI
P101209,Technical Design,L,21,TDO
P101214,Environment and Social,L,18,EAS
P101214,Fiduciary,M,18,FMP
P101214,Macroeconomic,H,18,MEC
P101214,Overall,S,18,ORR
P101214,Political and Governance,H,18,PAG
P101214,Stakeholders,M,18,SHR
P101214,Sector Strategies and Policies,H,18,SPI
P101214,Institutional Capacity,H,18,TCI
P101214,Technical Design,L,18,TDO
P101289,Environment and Social,L,10,EAS
P101289,Fiduciary,H,10,FMP
P101289,Macroeconomic,H,10,MEC
P101289,Overall,H,10,ORR
P101289,Political and Governance,H,10,PAG
P101289,Stakeholders,M,10,SHR
P101289,Sector Strategies and Policies,M,10,SPI
P101289,Institutional Capacity,S,10,TCI
P101289,Technical Design,M,10,TDO
P101336,Environment and Social,M,13,EAS
P101336,Fiduciary,S,13,FMP
P101336,Macroeconomic,M,13,MEC
P101336,Overall,M,13,ORR
P101336,Political and Governance,M,13,PAG
P101336,Stakeholders,M,13,SHR
P101336,Sector Strategies and Policies,M,13,SPI
P101336,Institutional Capacity,M,13,TCI
P101336,Technical Design,M,13,TDO
P101414,Environment and Social,L,10,EAS
P101414,Political and Governance,S,10,PAG
P101414,Sector Strategies and Policies,S,10,SPI
P101414,Fiduciary,M,10,FMP
P101414,Overall,S,10,ORR
P101414,Institutional Capacity,M,10,TCI
P101414,Macroeconomic,M,10,MEC
P101414,Stakeholders,S,10,SHR
P101414,Technical Design,S,10,TDO
P101415,Environment and Social,L,11,EAS
P101415,Fiduciary,M,11,FMP
P101415,Macroeconomic,M,11,MEC
P101415,Overall,M,11,ORR
P101415,Political and Governance,M,11,PAG
P101415,Stakeholders,L,11,SHR
P101415,Sector Strategies and Policies,L,11,SPI
P101415,Institutional Capacity,M,11,TCI
P101415,Technical Design,L,11,TDO
P101473,Environment and Social,S,21,EAS
P101473,Fiduciary,M,21,FMP
P101473,Macroeconomic,L,21,MEC
P101473,Overall,S,21,ORR
P101473,Political and Governance,S,21,PAG
P101473,Stakeholders,L,21,SHR
P101473,Sector Strategies and Policies,L,21,SPI
P101473,Institutional Capacity,S,21,TCI
P101473,Technical Design,M,21,TDO
P101504,Environment and Social,L,13,EAS
P101504,Fiduciary,L,13,FMP
P101504,Macroeconomic,S,13,MEC
P101504,Overall,L,13,ORR
P101504,Political and Governance,S,13,PAG
P101504,Stakeholders,L,13,SHR
P101504,Sector Strategies and Policies,M,13,SPI
P101504,Institutional Capacity,M,13,TCI
P101504,Technical Design,L,13,TDO
P101508,Environment and Social,L,15,EAS
P101508,Fiduciary,S,15,FMP
P101508,Macroeconomic,H,15,MEC
P101508,Overall,H,15,ORR
P101508,Political and Governance,H,15,PAG
P101508,Stakeholders,L,15,SHR
P101508,Sector Strategies and Policies,L,15,SPI
P101508,Institutional Capacity,S,15,TCI
P101508,Technical Design,S,15,TDO
P101525,Environment and Social,S,7,EAS
P101525,Fiduciary,M,7,FMP
P101525,Macroeconomic,L,7,MEC
P101525,Overall,H,7,ORR
P101525,Political and Governance,L,7,PAG
P101525,Stakeholders,M,7,SHR
P101525,Sector Strategies and Policies,S,7,SPI
P101525,Institutional Capacity,H,7,TCI
P101525,Technical Design,S,7,TDO
P101525,Environment and Social,S,7,EAS
P101525,Fiduciary,M,7,FMP
P101525,Macroeconomic,L,7,MEC
P101525,Overall,H,7,ORR
P101525,Political and Governance,L,7,PAG
P101525,Stakeholders,M,7,SHR
P101525,Sector Strategies and Policies,S,7,SPI
P101525,Institutional Capacity,H,7,TCI
P101525,Technical Design,S,7,TDO
P101578,Environment and Social,S,8,EAS
P101578,Fiduciary,S,8,FMP
P101578,Macroeconomic,S,8,MEC
P101578,Overall,H,8,ORR
P101578,Political and Governance,S,8,PAG
P101578,Stakeholders,H,8,SHR
P101578,Sector Strategies and Policies,L,8,SPI
P101578,Institutional Capacity,H,8,TCI
P101578,Technical Design,S,8,TDO
P101650,Environment and Social,M,16,EAS
P101650,Fiduciary,M,16,FMP
P101650,Macroeconomic,M,16,MEC
P101650,Overall,S,16,ORR
P101650,Political and Governance,S,16,PAG
P101650,Stakeholders,L,16,SHR
P101650,Sector Strategies and Policies,M,16,SPI
P101650,Institutional Capacity,S,16,TCI
P101650,Technical Design,L,16,TDO
P101745,Environment and Social,H,17,EAS
P101745,Fiduciary,S,17,FMP
P101745,Macroeconomic,S,17,MEC
P101745,Overall,H,17,ORR
P101745,Political and Governance,H,17,PAG
P101745,Stakeholders,M,17,SHR
P101745,Sector Strategies and Policies,S,17,SPI
P101745,Institutional Capacity,H,17,TCI
P101745,Technical Design,S,17,TDO
P102000,Overall,M,12,ORR
P102000,Environment and Social,S,12,EAS
P102000,Macroeconomic,S,12,MEC
P102000,Stakeholders,M,12,SHR
P102000,Technical Design,M,12,TDO
P102000,Institutional Capacity,S,12,TCI
P102000,Fiduciary,M,12,FMP
P102000,Sector Strategies and Policies,M,12,SPI
P102000,Political and Governance,S,12,PAG
P102329,Environment and Social,L,17,EAS
P102329,Fiduciary,M,17,FMP
P102329,Macroeconomic,L,17,MEC
P102329,Overall,M,17,ORR
P102329,Political and Governance,L,17,PAG
P102329,Stakeholders,M,17,SHR
P102329,Sector Strategies and Policies,L,17,SPI
P102329,Institutional Capacity,M,17,TCI
P102329,Technical Design,L,17,TDO
P102330,Environment and Social,M,15,EAS
P102330,Fiduciary,M,15,FMP
P102330,Macroeconomic,L,15,MEC
P102330,Overall,S,15,ORR
P102330,Political and Governance,S,15,PAG
P102330,Stakeholders,M,15,SHR
P102330,Sector Strategies and Policies,M,15,SPI
P102330,Institutional Capacity,S,15,TCI
P102330,Technical Design,M,15,TDO
P102365,Environment and Social,M,18,EAS
P102365,Fiduciary,L,18,FMP
P102365,Macroeconomic,M,18,MEC
P102365,Overall,H,18,ORR
P102365,Political and Governance,M,18,PAG
P102365,Stakeholders,L,18,SHR
P102365,Sector Strategies and Policies,L,18,SPI
P102365,Institutional Capacity,M,18,TCI
P102365,Technical Design,M,18,TDO
P102368,Environment and Social,S,17,EAS
P102368,Fiduciary,L,17,FMP
P102368,Macroeconomic,L,17,MEC
P102368,Overall,M,17,ORR
P102368,Political and Governance,L,17,PAG
P102368,Stakeholders,M,17,SHR
P102368,Sector Strategies and Policies,M,17,SPI
P102368,Institutional Capacity,S,17,TCI
P102368,Technical Design,M,17,TDO
P102459,Environment and Social,S,13,EAS
P102459,Fiduciary,M,13,FMP
P102459,Macroeconomic,M,13,MEC
P102459,Overall,S,13,ORR
P102459,Political and Governance,S,13,PAG
P102459,Stakeholders,M,13,SHR
P102459,Sector Strategies and Policies,M,13,SPI
P102459,Institutional Capacity,S,13,TCI
P102459,Technical Design,H,13,TDO
P102624,Environment and Social,M,12,EAS
P102624,Fiduciary,M,12,FMP
P102624,Macroeconomic,L,12,MEC
P102624,Overall,M,12,ORR
P102624,Political and Governance,M,12,PAG
P102624,Stakeholders,L,12,SHR
P102624,Sector Strategies and Policies,L,12,SPI
P102624,Institutional Capacity,M,12,TCI
P102624,Technical Design,M,12,TDO
P102627,Environment and Social,L,10,EAS
P102627,Fiduciary,H,10,FMP
P102627,Macroeconomic,L,10,MEC
P102627,Overall,H,10,ORR
P102627,Political and Governance,H,10,PAG
P102627,Stakeholders,H,10,SHR
P102627,Sector Strategies and Policies,H,10,SPI
P102627,Institutional Capacity,H,10,TCI
P102627,Technical Design,H,10,TDO
P102733,Environment and Social,M,8,EAS
P102733,Fiduciary,S,8,FMP
P102733,Macroeconomic,M,8,MEC
P102733,Overall,S,8,ORR
P102733,Political and Governance,S,8,PAG
P102733,Stakeholders,S,8,SHR
P102733,Sector Strategies and Policies,S,8,SPI
P102733,Institutional Capacity,S,8,TCI
P102733,Technical Design,S,8,TDO
P103037,Environment and Social,S,12,EAS
P103037,Fiduciary,S,12,FMP
P103037,Macroeconomic,M,12,MEC
P103037,Overall,S,12,ORR
P103037,Political and Governance,M,12,PAG
P103037,Stakeholders,M,12,SHR
P103037,Sector Strategies and Policies,M,12,SPI
P103037,Institutional Capacity,M,12,TCI
P103037,Technical Design,M,12,TDO
P103063,Environment and Social,S,15,EAS
P103063,Fiduciary,M,15,FMP
P103063,Macroeconomic,H,15,MEC
P103063,Overall,H,15,ORR
P103063,Political and Governance,H,15,PAG
P103063,Stakeholders,M,15,SHR
P103063,Sector Strategies and Policies,S,15,SPI
P103063,Institutional Capacity,S,15,TCI
P103063,Technical Design,S,15,TDO
P103238,Environment and Social,M,14,EAS
P103238,Fiduciary,M,14,FMP
P103238,Macroeconomic,M,14,MEC
P103238,Overall,M,14,ORR
P103238,Political and Governance,L,14,PAG
P103238,Stakeholders,M,14,SHR
P103238,Sector Strategies and Policies,L,14,SPI
P103238,Institutional Capacity,M,14,TCI
P103238,Technical Design,M,14,TDO
P103499,Environment and Social,M,13,EAS
P103499,Fiduciary,S,13,FMP
P103499,Macroeconomic,S,13,MEC
P103499,Overall,S,13,ORR
P103499,Political and Governance,H,13,PAG
P103499,Stakeholders,M,13,SHR
P103499,Sector Strategies and Policies,S,13,SPI
P103499,Institutional Capacity,H,13,TCI
P103499,Technical Design,S,13,TDO
P103974,Environment and Social,L,16,EAS
P103974,Fiduciary,M,16,FMP
P103974,Macroeconomic,S,16,MEC
P103974,Overall,M,16,ORR
P103974,Political and Governance,M,16,PAG
P103974,Stakeholders,L,16,SHR
P103974,Sector Strategies and Policies,M,16,SPI
P103974,Institutional Capacity,M,16,TCI
P103974,Technical Design,M,16,TDO
P103999,Technical Design,M,13,TDO
P103999,Macroeconomic,M,13,MEC
P103999,Political and Governance,S,13,PAG
P103999,Stakeholders,M,13,SHR
P103999,Fiduciary,S,13,FMP
P103999,Overall,S,13,ORR
P103999,Environment and Social,M,13,EAS
P103999,Institutional Capacity,S,13,TCI
P103999,Sector Strategies and Policies,S,13,SPI
P104164,Environment and Social,M,14,EAS
P104164,Fiduciary,M,14,FMP
P104164,Macroeconomic,M,14,MEC
P104164,Overall,M,14,ORR
P104164,Political and Governance,M,14,PAG
P104164,Stakeholders,M,14,SHR
P104164,Sector Strategies and Policies,M,14,SPI
P104164,Institutional Capacity,M,14,TCI
P104164,Technical Design,M,14,TDO
P104525,Environment and Social,L,20,EAS
P104525,Fiduciary,M,20,FMP
P104525,Macroeconomic,M,20,MEC
P104525,Overall,M,20,ORR
P104525,Political and Governance,M,20,PAG
P104525,Stakeholders,M,20,SHR
P104525,Sector Strategies and Policies,M,20,SPI
P104525,Institutional Capacity,M,20,TCI
P104525,Technical Design,M,20,TDO
P104687,Environment and Social,M,15,EAS
P104687,Fiduciary,M,15,FMP
P104687,Macroeconomic,L,15,MEC
P104687,Overall,S,15,ORR
P104687,Political and Governance,S,15,PAG
P104687,Stakeholders,M,15,SHR
P104687,Sector Strategies and Policies,M,15,SPI
P104687,Institutional Capacity,S,15,TCI
P104687,Technical Design,M,15,TDO
P104806,Environment and Social,M,10,EAS
P104806,Fiduciary,S,10,FMP
P104806,Macroeconomic,M,10,MEC
P104806,Overall,S,10,ORR
P104806,Political and Governance,M,10,PAG
P104806,Stakeholders,S,10,SHR
P104806,Sector Strategies and Policies,S,10,SPI
P104806,Institutional Capacity,S,10,TCI
P104806,Technical Design,M,10,TDO
P104881,Environment and Social,M,16,EAS
P104881,Fiduciary,S,16,FMP
P104881,Macroeconomic,M,16,MEC
P104881,Overall,S,16,ORR
P104881,Political and Governance,S,16,PAG
P104881,Stakeholders,M,16,SHR
P104881,Sector Strategies and Policies,M,16,SPI
P104881,Institutional Capacity,S,16,TCI
P104881,Technical Design,M,16,TDO
P105024,Environment and Social,L,19,EAS
P105024,Fiduciary,S,19,FMP
P105024,Macroeconomic,S,19,MEC
P105024,Overall,M,19,ORR
P105024,Political and Governance,M,19,PAG
P105024,Stakeholders,M,19,SHR
P105024,Sector Strategies and Policies,M,19,SPI
P105024,Institutional Capacity,S,19,TCI
P105024,Technical Design,S,19,TDO
P105101,Environment and Social,M,13,EAS
P105101,Fiduciary,S,13,FMP
P105101,Macroeconomic,H,13,MEC
P105101,Overall,S,13,ORR
P105101,Political and Governance,S,13,PAG
P105101,Stakeholders,M,13,SHR
P105101,Sector Strategies and Policies,M,13,SPI
P105101,Institutional Capacity,S,13,TCI
P105101,Technical Design,M,13,TDO
P105269,Environment and Social,M,8,EAS
P105269,Fiduciary,H,8,FMP
P105269,Macroeconomic,M,8,MEC
P105269,Overall,H,8,ORR
P105269,Political and Governance,H,8,PAG
P105269,Stakeholders,M,8,SHR
P105269,Sector Strategies and Policies,M,8,SPI
P105269,Institutional Capacity,S,8,TCI
P105269,Technical Design,M,8,TDO
P105311,Environment and Social,L,11,EAS
P105311,Fiduciary,M,11,FMP
P105311,Macroeconomic,L,11,MEC
P105311,Overall,M,11,ORR
P105311,Political and Governance,L,11,PAG
P105311,Stakeholders,M,11,SHR
P105311,Sector Strategies and Policies,L,11,SPI
P105311,Institutional Capacity,S,11,TCI
P105311,Technical Design,M,11,TDO
P105680,Environment and Social,S,17,EAS
