project_id,risk_rating_code,risk_rating,risk_rating_sequence,risk_rating_code_key,prod_line,proj_emrg_recvry_flg,approval_fy,fcs_indicator,tl,tl_since,project_track,scale_up,len_instr_type,practice,country,region,net_commit_amt,grant,risk_numeric
P086660,Technical Design,L,13,TDO,PE,0,2010,0,108845,2016-09-28,2,0,INVESTMENT,AGR,Tunisia,MNA,36.1,0,1
P086768,Environment and Social,S,19,EAS,PE,0,2007,0,165858,2013-12-02,2,0,INVESTMENT,WAT,Poland,ECA,184,0,3
P086768,Fiduciary,L,19,FMP,PE,0,2007,0,165858,2013-12-02,2,0,INVESTMENT,WAT,Poland,ECA,184,0,1
P086768,Macroeconomic,L,19,MEC,PE,0,2007,0,165858,2013-12-02,2,0,INVESTMENT,WAT,Poland,ECA,184,0,1
P086768,Overall,M,19,ORR,PE,0,2007,0,165858,2013-12-02,2,0,INVESTMENT,WAT,Poland,ECA,184,0,2
P086768,Political and Governance,S,19,PAG,PE,0,2007,0,165858,2013-12-02,2,0,INVESTMENT,WAT,Poland,ECA,184,0,3
P086768,Stakeholders,L,19,SHR,PE,0,2007,0,165858,2013-12-02,2,0,INVESTMENT,WAT,Poland,ECA,184,0,1
P086768,Sector Strategies and Policies,L,19,SPI,PE,0,2007,0,165858,2013-12-02,2,0,INVESTMENT,WAT,Poland,ECA,184,0,1
P086768,Institutional Capacity,M,19,TCI,PE,0,2007,0,165858,2013-12-02,2,0,INVESTMENT,WAT,Poland,ECA,184,0,2
P086768,Technical Design,M,19,TDO,PE,0,2007,0,165858,2013-12-02,2,0,INVESTMENT,WAT,Poland,ECA,184,0,2
P087140,Stakeholders,M,15,SHR,PE,0,2009,0,198171,2013-01-17,2,0,INVESTMENT,AGR,Nepal,SAR,20,0,2
P087140,Institutional Capacity,H,15,TCI,PE,0,2009,0,198171,2013-01-17,2,0,INVESTMENT,AGR,Nepal,SAR,20,0,4
P087140,Environment and Social,S,15,EAS,PE,0,2009,0,198171,2013-01-17,2,0,INVESTMENT,AGR,Nepal,SAR,20,0,3
P087140,Macroeconomic,M,15,MEC,PE,0,2009,0,198171,2013-01-17,2,0,INVESTMENT,AGR,Nepal,SAR,20,0,2
P087140,Fiduciary,H,15,FMP,PE,0,2009,0,198171,2013-01-17,2,0,INVESTMENT,AGR,Nepal,SAR,20,0,4
P087140,Technical Design,M,15,TDO,PE,0,2009,0,198171,2013-01-17,2,0,INVESTMENT,AGR,Nepal,SAR,20,0,2
P087140,Political and Governance,S,15,PAG,PE,0,2009,0,198171,2013-01-17,2,0,INVESTMENT,AGR,Nepal,SAR,20,0,3
P087140,Sector Strategies and Policies,L,15,SPI,PE,0,2009,0,198171,2013-01-17,2,0,INVESTMENT,AGR,Nepal,SAR,20,0,1
P087140,Overall,M,15,ORR,PE,0,2009,0,198171,2013-01-17,2,0,INVESTMENT,AGR,Nepal,SAR,20,0,2
P087304,Environment and Social,H,15,EAS,PE,0,2009,0,73162,2014-11-26,2,0,INVESTMENT,TAI,Senegal,AFR,105,0,4
P087304,Fiduciary,M,15,FMP,PE,0,2009,0,73162,2014-11-26,2,0,INVESTMENT,TAI,Senegal,AFR,105,0,2
P087304,Macroeconomic,M,15,MEC,PE,0,2009,0,73162,2014-11-26,2,0,INVESTMENT,TAI,Senegal,AFR,105,0,2
P087304,Overall,S,15,ORR,PE,0,2009,0,73162,2014-11-26,2,0,INVESTMENT,TAI,Senegal,AFR,105,0,3
P087304,Political and Governance,S,15,PAG,PE,0,2009,0,73162,2014-11-26,2,0,INVESTMENT,TAI,Senegal,AFR,105,0,3
P087304,Stakeholders,S,15,SHR,PE,0,2009,0,73162,2014-11-26,2,0,INVESTMENT,TAI,Senegal,AFR,105,0,3
P087304,Sector Strategies and Policies,S,15,SPI,PE,0,2009,0,73162,2014-11-26,2,0,INVESTMENT,TAI,Senegal,AFR,105,0,3
P087304,Institutional Capacity,S,15,TCI,PE,0,2009,0,73162,2014-11-26,2,0,INVESTMENT,TAI,Senegal,AFR,105,0,3
P087304,Technical Design,H,15,TDO,PE,0,2009,0,73162,2014-11-26,2,0,INVESTMENT,TAI,Senegal,AFR,105,0,4
P088520,Environment and Social,M,13,EAS,PE,0,2011,0,327894,2011-09-14,2,0,INVESTMENT,ENV,India,SAR,15.4,0,2
P088520,Fiduciary,S,13,FMP,PE,0,2011,0,327894,2011-09-14,2,0,INVESTMENT,ENV,India,SAR,15.4,0,3
P088520,Macroeconomic,L,13,MEC,PE,0,2011,0,327894,2011-09-14,2,0,INVESTMENT,ENV,India,SAR,15.4,0,1
P088520,Overall,S,13,ORR,PE,0,2011,0,327894,2011-09-14,2,0,INVESTMENT,ENV,India,SAR,15.4,0,3
P088520,Political and Governance,L,13,PAG,PE,0,2011,0,327894,2011-09-14,2,0,INVESTMENT,ENV,India,SAR,15.4,0,1
P088520,Stakeholders,M,13,SHR,PE,0,2011,0,327894,2011-09-14,2,0,INVESTMENT,ENV,India,SAR,15.4,0,2
P088520,Sector Strategies and Policies,L,13,SPI,PE,0,2011,0,327894,2011-09-14,2,0,INVESTMENT,ENV,India,SAR,15.4,0,1
P088520,Institutional Capacity,M,13,TCI,PE,0,2011,0,327894,2011-09-14,2,0,INVESTMENT,ENV,India,SAR,15.4,0,2
P088520,Technical Design,M,13,TDO,PE,0,2011,0,327894,2011-09-14,2,0,INVESTMENT,ENV,India,SAR,15.4,0,2
P088759,Environment and Social,L,14,EAS,PE,0,2009,0,255403,2015-10-09,2,0,INVESTMENT,FAM,Vietnam,EAP,60,0,1
P088759,Fiduciary,M,14,FMP,PE,0,2009,0,255403,2015-10-09,2,0,INVESTMENT,FAM,Vietnam,EAP,60,0,2
P088759,Macroeconomic,L,14,MEC,PE,0,2009,0,255403,2015-10-09,2,0,INVESTMENT,FAM,Vietnam,EAP,60,0,1
P088759,Overall,S,14,ORR,PE,0,2009,0,255403,2015-10-09,2,0,INVESTMENT,FAM,Vietnam,EAP,60,0,3
P088759,Political and Governance,M,14,PAG,PE,0,2009,0,255403,2015-10-09,2,0,INVESTMENT,FAM,Vietnam,EAP,60,0,2
P088759,Stakeholders,M,14,SHR,PE,0,2009,0,255403,2015-10-09,2,0,INVESTMENT,FAM,Vietnam,EAP,60,0,2
P088759,Sector Strategies and Policies,M,14,SPI,PE,0,2009,0,255403,2015-10-09,2,0,INVESTMENT,FAM,Vietnam,EAP,60,0,2
P088759,Institutional Capacity,M,14,TCI,PE,0,2009,0,255403,2015-10-09,2,0,INVESTMENT,FAM,Vietnam,EAP,60,0,2
P088759,Technical Design,S,14,TDO,PE,0,2009,0,255403,2015-10-09,2,0,INVESTMENT,FAM,Vietnam,EAP,60,0,3
P088799,Environment and Social,M,21,EAS,PE,0,2008,0,84053,2016-03-30,2,0,INVESTMENT,AGR,Paraguay,LCR,37.5,0,2
P088799,Fiduciary,H,21,FMP,PE,0,2008,0,84053,2016-03-30,2,0,INVESTMENT,AGR,Paraguay,LCR,37.5,0,4
P088799,Macroeconomic,L,21,MEC,PE,0,2008,0,84053,2016-03-30,2,0,INVESTMENT,AGR,Paraguay,LCR,37.5,0,1
P088799,Overall,S,21,ORR,PE,0,2008,0,84053,2016-03-30,2,0,INVESTMENT,AGR,Paraguay,LCR,37.5,0,3
P088799,Political and Governance,S,21,PAG,PE,0,2008,0,84053,2016-03-30,2,0,INVESTMENT,AGR,Paraguay,LCR,37.5,0,3
P088799,Stakeholders,M,21,SHR,PE,0,2008,0,84053,2016-03-30,2,0,INVESTMENT,AGR,Paraguay,LCR,37.5,0,2
P088799,Sector Strategies and Policies,L,21,SPI,PE,0,2008,0,84053,2016-03-30,2,0,INVESTMENT,AGR,Paraguay,LCR,37.5,0,1
P088799,Institutional Capacity,S,21,TCI,PE,0,2008,0,84053,2016-03-30,2,0,INVESTMENT,AGR,Paraguay,LCR,37.5,0,3
P088799,Technical Design,L,21,TDO,PE,0,2008,0,84053,2016-03-30,2,0,INVESTMENT,AGR,Paraguay,LCR,37.5,0,1
P088926,Environment and Social,M,14,EAS,PE,0,2009,0,160428,2011-03-09,2,0,INVESTMENT,WAT,Philippines,EAP,70.4,0,2
P088926,Fiduciary,M,14,FMP,PE,0,2009,0,160428,2011-03-09,2,0,INVESTMENT,WAT,Philippines,EAP,70.4,0,2
P088926,Macroeconomic,M,14,MEC,PE,0,2009,0,160428,2011-03-09,2,0,INVESTMENT,WAT,Philippines,EAP,70.4,0,2
P088926,Overall,M,14,ORR,PE,0,2009,0,160428,2011-03-09,2,0,INVESTMENT,WAT,Philippines,EAP,70.4,0,2
P088926,Political and Governance,M,14,PAG,PE,0,2009,0,160428,2011-03-09,2,0,INVESTMENT,WAT,Philippines,EAP,70.4,0,2
P088926,Stakeholders,M,14,SHR,PE,0,2009,0,160428,2011-03-09,2,0,INVESTMENT,WAT,Philippines,EAP,70.4,0,2
P088926,Sector Strategies and Policies,S,14,SPI,PE,0,2009,0,160428,2011-03-09,2,0,INVESTMENT,WAT,Philippines,EAP,70.4,0,3
P088926,Institutional Capacity,M,14,TCI,PE,0,2009,0,160428,2011-03-09,2,0,INVESTMENT,WAT,Philippines,EAP,70.4,0,2
P088926,Technical Design,M,14,TDO,PE,0,2009,0,160428,2011-03-09,2,0,INVESTMENT,WAT,Philippines,EAP,70.4,0,2
P088966,Environment and Social,M,17,EAS,PE,0,2008,0,158082,2016-09-14,2,0,INVESTMENT,WAT,Brazil,LCR,31.1,0,2
P088966,Fiduciary,L,17,FMP,PE,0,2008,0,158082,2016-09-14,2,0,INVESTMENT,WAT,Brazil,LCR,31.1,0,1
P088966,Macroeconomic,S,17,MEC,PE,0,2008,0,158082,2016-09-14,2,0,INVESTMENT,WAT,Brazil,LCR,31.1,0,3
P088966,Overall,M,17,ORR,PE,0,2008,0,158082,2016-09-14,2,0,INVESTMENT,WAT,Brazil,LCR,31.1,0,2
P088966,Political and Governance,M,17,PAG,PE,0,2008,0,158082,2016-09-14,2,0,INVESTMENT,WAT,Brazil,LCR,31.1,0,2
P088966,Stakeholders,M,17,SHR,PE,0,2008,0,158082,2016-09-14,2,0,INVESTMENT,WAT,Brazil,LCR,31.1,0,2
P088966,Sector Strategies and Policies,M,17,SPI,PE,0,2008,0,158082,2016-09-14,2,0,INVESTMENT,WAT,Brazil,LCR,31.1,0,2
P088966,Institutional Capacity,M,17,TCI,PE,0,2008,0,158082,2016-09-14,2,0,INVESTMENT,WAT,Brazil,LCR,31.1,0,2
P088966,Technical Design,M,17,TDO,PE,0,2008,0,158082,2016-09-14,2,0,INVESTMENT,WAT,Brazil,LCR,31.1,0,2
P089733,Environment and Social,L,15,EAS,PE,0,2007,0,151684,2012-03-09,2,0,INVESTMENT,GOV,Russian Federation,ECA,50,0,1
P089733,Fiduciary,L,15,FMP,PE,0,2007,0,151684,2012-03-09,2,0,INVESTMENT,GOV,Russian Federation,ECA,50,0,1
P089733,Macroeconomic,M,15,MEC,PE,0,2007,0,151684,2012-03-09,2,0,INVESTMENT,GOV,Russian Federation,ECA,50,0,2
P089733,Overall,M,15,ORR,PE,0,2007,0,151684,2012-03-09,2,0,INVESTMENT,GOV,Russian Federation,ECA,50,0,2
P089733,Political and Governance,M,15,PAG,PE,0,2007,0,151684,2012-03-09,2,0,INVESTMENT,GOV,Russian Federation,ECA,50,0,2
P089733,Stakeholders,L,15,SHR,PE,0,2007,0,151684,2012-03-09,2,0,INVESTMENT,GOV,Russian Federation,ECA,50,0,1
P089733,Sector Strategies and Policies,M,15,SPI,PE,0,2007,0,151684,2012-03-09,2,0,INVESTMENT,GOV,Russian Federation,ECA,50,0,2
P089733,Institutional Capacity,L,15,TCI,PE,0,2007,0,151684,2012-03-09,2,0,INVESTMENT,GOV,Russian Federation,ECA,50,0,1
P089733,Technical Design,L,15,TDO,PE,0,2007,0,151684,2012-03-09,2,0,INVESTMENT,GOV,Russian Federation,ECA,50,0,1
P089985,Environment and Social,M,14,EAS,PE,0,2010,0,372703,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,350,0,2
P089985,Fiduciary,L,14,FMP,PE,0,2010,0,372703,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,350,0,1
P089985,Macroeconomic,L,14,MEC,PE,0,2010,0,372703,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,350,0,1
P089985,Overall,M,14,ORR,PE,0,2010,0,372703,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,350,0,2
P089985,Political and Governance,L,14,PAG,PE,0,2010,0,372703,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,350,0,1
P089985,Stakeholders,L,14,SHR,PE,0,2010,0,372703,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,350,0,1
P089985,Sector Strategies and Policies,L,14,SPI,PE,0,2010,0,372703,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,350,0,1
P089985,Institutional Capacity,M,14,TCI,PE,0,2010,0,372703,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,350,0,2
P089985,Technical Design,L,14,TDO,PE,0,2010,0,372703,2014-08-06,2,0,INVESTMENT,WAT,India,SAR,350,0,1
P090157,Environment and Social,M,15,EAS,PE,0,2010,0,22001,2011-05-04,2,0,INVESTMENT,URS,Bhutan,SAR,12,0,2
P090157,Fiduciary,L,15,FMP,PE,0,2010,0,22001,2011-05-04,2,0,INVESTMENT,URS,Bhutan,SAR,12,0,1
P090157,Macroeconomic,M,15,MEC,PE,0,2010,0,22001,2011-05-04,2,0,INVESTMENT,URS,Bhutan,SAR,12,0,2
P090157,Overall,S,15,ORR,PE,0,2010,0,22001,2011-05-04,2,0,INVESTMENT,URS,Bhutan,SAR,12,0,3
P090157,Political and Governance,L,15,PAG,PE,0,2010,0,22001,2011-05-04,2,0,INVESTMENT,URS,Bhutan,SAR,12,0,1
P090157,Stakeholders,L,15,SHR,PE,0,2010,0,22001,2011-05-04,2,0,INVESTMENT,URS,Bhutan,SAR,12,0,1
P090157,Sector Strategies and Policies,L,15,SPI,PE,0,2010,0,22001,2011-05-04,2,0,INVESTMENT,URS,Bhutan,SAR,12,0,1
P090157,Institutional Capacity,S,15,TCI,PE,0,2010,0,22001,2011-05-04,2,0,INVESTMENT,URS,Bhutan,SAR,12,0,3
P090157,Technical Design,L,15,TDO,PE,0,2010,0,22001,2011-05-04,2,0,INVESTMENT,URS,Bhutan,SAR,12,0,1
P090644,Environment and Social,M,16,EAS,PE,0,2009,0,86213,2005-10-11,2,0,INVESTMENT,SPL,Nigeria,AFR,200,0,2
P090644,Fiduciary,H,16,FMP,PE,0,2009,0,86213,2005-10-11,2,0,INVESTMENT,SPL,Nigeria,AFR,200,0,4
P090644,Macroeconomic,S,16,MEC,PE,0,2009,0,86213,2005-10-11,2,0,INVESTMENT,SPL,Nigeria,AFR,200,0,3
P090644,Overall,H,16,ORR,PE,0,2009,0,86213,2005-10-11,2,0,INVESTMENT,SPL,Nigeria,AFR,200,0,4
P090644,Political and Governance,H,16,PAG,PE,0,2009,0,86213,2005-10-11,2,0,INVESTMENT,SPL,Nigeria,AFR,200,0,4
P090644,Stakeholders,H,16,SHR,PE,0,2009,0,86213,2005-10-11,2,0,INVESTMENT,SPL,Nigeria,AFR,200,0,4
P090644,Sector Strategies and Policies,S,16,SPI,PE,0,2009,0,86213,2005-10-11,2,0,INVESTMENT,SPL,Nigeria,AFR,200,0,3
P090644,Institutional Capacity,H,16,TCI,PE,0,2009,0,86213,2005-10-11,2,0,INVESTMENT,SPL,Nigeria,AFR,200,0,4
P090644,Technical Design,M,16,TDO,PE,0,2009,0,86213,2005-10-11,2,0,INVESTMENT,SPL,Nigeria,AFR,200,0,2
P090712,Environment and Social,L,15,EAS,PE,0,2010,1,21290,2009-10-16,2,0,INVESTMENT,SPL,Guinea-Bissau,AFR,5,0,1
P090712,Fiduciary,M,15,FMP,PE,0,2010,1,21290,2009-10-16,2,0,INVESTMENT,SPL,Guinea-Bissau,AFR,5,0,2
P090712,Macroeconomic,S,15,MEC,PE,0,2010,1,21290,2009-10-16,2,0,INVESTMENT,SPL,Guinea-Bissau,AFR,5,0,3
P090712,Overall,S,15,ORR,PE,0,2010,1,21290,2009-10-16,2,0,INVESTMENT,SPL,Guinea-Bissau,AFR,5,0,3
P090712,Political and Governance,S,15,PAG,PE,0,2010,1,21290,2009-10-16,2,0,INVESTMENT,SPL,Guinea-Bissau,AFR,5,0,3
P090712,Stakeholders,L,15,SHR,PE,0,2010,1,21290,2009-10-16,2,0,INVESTMENT,SPL,Guinea-Bissau,AFR,5,0,1
P090712,Sector Strategies and Policies,M,15,SPI,PE,0,2010,1,21290,2009-10-16,2,0,INVESTMENT,SPL,Guinea-Bissau,AFR,5,0,2
P090712,Institutional Capacity,S,15,TCI,PE,0,2010,1,21290,2009-10-16,2,0,INVESTMENT,SPL,Guinea-Bissau,AFR,5,0,3
P090712,Technical Design,M,15,TDO,PE,0,2010,1,21290,2009-10-16,2,0,INVESTMENT,SPL,Guinea-Bissau,AFR,5,0,2
P090723,Environment and Social,M,12,EAS,PE,0,2010,0,299225,2012-05-29,2,0,INVESTMENT,AGR,Vietnam,EAP,65.3,0,2
P090723,Fiduciary,M,12,FMP,PE,0,2010,0,299225,2012-05-29,2,0,INVESTMENT,AGR,Vietnam,EAP,65.3,0,2
P090723,Macroeconomic,L,12,MEC,PE,0,2010,0,299225,2012-05-29,2,0,INVESTMENT,AGR,Vietnam,EAP,65.3,0,1
P090723,Overall,M,12,ORR,PE,0,2010,0,299225,2012-05-29,2,0,INVESTMENT,AGR,Vietnam,EAP,65.3,0,2
P090723,Political and Governance,L,12,PAG,PE,0,2010,0,299225,2012-05-29,2,0,INVESTMENT,AGR,Vietnam,EAP,65.3,0,1
P090723,Stakeholders,L,12,SHR,PE,0,2010,0,299225,2012-05-29,2,0,INVESTMENT,AGR,Vietnam,EAP,65.3,0,1
P090723,Sector Strategies and Policies,M,12,SPI,PE,0,2010,0,299225,2012-05-29,2,0,INVESTMENT,AGR,Vietnam,EAP,65.3,0,2
P090723,Institutional Capacity,S,12,TCI,PE,0,2010,0,299225,2012-05-29,2,0,INVESTMENT,AGR,Vietnam,EAP,65.3,0,3
P090723,Technical Design,M,12,TDO,PE,0,2010,0,299225,2012-05-29,2,0,INVESTMENT,AGR,Vietnam,EAP,65.3,0,2
P090807,Environment and Social,L,15,EAS,PE,0,2010,0,202442,2015-01-07,2,0,INVESTMENT,EDU,Bangladesh,SAR,79,0,1
P090807,Fiduciary,S,15,FMP,PE,0,2010,0,202442,2015-01-07,2,0,INVESTMENT,EDU,Bangladesh,SAR,79,0,3
P090807,Macroeconomic,M,15,MEC,PE,0,2010,0,202442,2015-01-07,2,0,INVESTMENT,EDU,Bangladesh,SAR,79,0,2
P090807,Overall,M,15,ORR,PE,0,2010,0,202442,2015-01-07,2,0,INVESTMENT,EDU,Bangladesh,SAR,79,0,2
P090807,Political and Governance,H,15,PAG,PE,0,2010,0,202442,2015-01-07,2,0,INVESTMENT,EDU,Bangladesh,SAR,79,0,4
P090807,Stakeholders,M,15,SHR,PE,0,2010,0,202442,2015-01-07,2,0,INVESTMENT,EDU,Bangladesh,SAR,79,0,2
P090807,Sector Strategies and Policies,M,15,SPI,PE,0,2010,0,202442,2015-01-07,2,0,INVESTMENT,EDU,Bangladesh,SAR,79,0,2
P090807,Institutional Capacity,S,15,TCI,PE,0,2010,0,202442,2015-01-07,2,0,INVESTMENT,EDU,Bangladesh,SAR,79,0,3
P090807,Technical Design,L,15,TDO,PE,0,2010,0,202442,2015-01-07,2,0,INVESTMENT,EDU,Bangladesh,SAR,79,0,1
P090990,Environment and Social,M,11,EAS,PE,0,2011,0,234885,2016-07-22,2,0,INVESTMENT,TAI,Indonesia,EAP,250,0,2
P090990,Fiduciary,S,11,FMP,PE,0,2011,0,234885,2016-07-22,2,0,INVESTMENT,TAI,Indonesia,EAP,250,0,3
P090990,Macroeconomic,M,11,MEC,PE,0,2011,0,234885,2016-07-22,2,0,INVESTMENT,TAI,Indonesia,EAP,250,0,2
P090990,Overall,M,11,ORR,PE,0,2011,0,234885,2016-07-22,2,0,INVESTMENT,TAI,Indonesia,EAP,250,0,2
P090990,Political and Governance,M,11,PAG,PE,0,2011,0,234885,2016-07-22,2,0,INVESTMENT,TAI,Indonesia,EAP,250,0,2
P090990,Stakeholders,L,11,SHR,PE,0,2011,0,234885,2016-07-22,2,0,INVESTMENT,TAI,Indonesia,EAP,250,0,1
P090990,Sector Strategies and Policies,M,11,SPI,PE,0,2011,0,234885,2016-07-22,2,0,INVESTMENT,TAI,Indonesia,EAP,250,0,2
P090990,Institutional Capacity,M,11,TCI,PE,0,2011,0,234885,2016-07-22,2,0,INVESTMENT,TAI,Indonesia,EAP,250,0,2
P090990,Technical Design,M,11,TDO,PE,0,2011,0,234885,2016-07-22,2,0,INVESTMENT,TAI,Indonesia,EAP,250,0,2
P091031,Environment and Social,S,15,EAS,PE,0,2010,0,326088,2013-10-18,2,0,INVESTMENT,ENV,India,SAR,64.1,0.1,3
P091031,Fiduciary,M,15,FMP,PE,0,2010,0,326088,2013-10-18,2,0,INVESTMENT,ENV,India,SAR,64.1,0.1,2
P091031,Macroeconomic,L,15,MEC,PE,0,2010,0,326088,2013-10-18,2,0,INVESTMENT,ENV,India,SAR,64.1,0.1,1
P091031,Overall,S,15,ORR,PE,0,2010,0,326088,2013-10-18,2,0,INVESTMENT,ENV,India,SAR,64.1,0.1,3
P091031,Political and Governance,M,15,PAG,PE,0,2010,0,326088,2013-10-18,2,0,INVESTMENT,ENV,India,SAR,64.1,0.1,2
P091031,Stakeholders,S,15,SHR,PE,0,2010,0,326088,2013-10-18,2,0,INVESTMENT,ENV,India,SAR,64.1,0.1,3
P091031,Sector Strategies and Policies,M,15,SPI,PE,0,2010,0,326088,2013-10-18,2,0,INVESTMENT,ENV,India,SAR,64.1,0.1,2
P091031,Institutional Capacity,S,15,TCI,PE,0,2010,0,326088,2013-10-18,2,0,INVESTMENT,ENV,India,SAR,64.1,0.1,3
P091031,Technical Design,S,15,TDO,PE,0,2010,0,326088,2013-10-18,2,0,INVESTMENT,ENV,India,SAR,64.1,0.1,3
P091092,Environment and Social,M,16,EAS,PE,0,2009,1,266120,2011-05-25,2,0,INVESTMENT,WAT,"Congo, Democratic Republic of",AFR,190,0,2
P091092,Fiduciary,H,16,FMP,PE,0,2009,1,266120,2011-05-25,2,0,INVESTMENT,WAT,"Congo, Democratic Republic of",AFR,190,0,4
P091092,Macroeconomic,S,16,MEC,PE,0,2009,1,266120,2011-05-25,2,0,INVESTMENT,WAT,"Congo, Democratic Republic of",AFR,190,0,3
P091092,Overall,H,16,ORR,PE,0,2009,1,266120,2011-05-25,2,0,INVESTMENT,WAT,"Congo, Democratic Republic of",AFR,190,0,4
P091092,Political and Governance,H,16,PAG,PE,0,2009,1,266120,2011-05-25,2,0,INVESTMENT,WAT,"Congo, Democratic Republic of",AFR,190,0,4
P091092,Stakeholders,S,16,SHR,PE,0,2009,1,266120,2011-05-25,2,0,INVESTMENT,WAT,"Congo, Democratic Republic of",AFR,190,0,3
P091092,Sector Strategies and Policies,S,16,SPI,PE,0,2009,1,266120,2011-05-25,2,0,INVESTMENT,WAT,"Congo, Democratic Republic of",AFR,190,0,3
P091092,Institutional Capacity,S,16,TCI,PE,0,2009,1,266120,2011-05-25,2,0,INVESTMENT,WAT,"Congo, Democratic Republic of",AFR,190,0,3
P091092,Technical Design,S,16,TDO,PE,0,2009,1,266120,2011-05-25,2,0,INVESTMENT,WAT,"Congo, Democratic Republic of",AFR,190,0,3
P091258,Environment and Social,L,17,EAS,RE,0,2002,0,364395,2011-12-07,2,0,INVESTMENT,GOV,Afghanistan,SAR,0,1329,1
P091258,Fiduciary,M,17,FMP,RE,0,2002,0,364395,2011-12-07,2,0,INVESTMENT,GOV,Afghanistan,SAR,0,1329,2
P091258,Macroeconomic,S,17,MEC,RE,0,2002,0,364395,2011-12-07,2,0,INVESTMENT,GOV,Afghanistan,SAR,0,1329,3
P091258,Overall,M,17,ORR,RE,0,2002,0,364395,2011-12-07,2,0,INVESTMENT,GOV,Afghanistan,SAR,0,1329,2
P091258,Political and Governance,M,17,PAG,RE,0,2002,0,364395,2011-12-07,2,0,INVESTMENT,GOV,Afghanistan,SAR,0,1329,2
P091258,Stakeholders,L,17,SHR,RE,0,2002,0,364395,2011-12-07,2,0,INVESTMENT,GOV,Afghanistan,SAR,0,1329,1
P091258,Sector Strategies and Policies,L,17,SPI,RE,0,2002,0,364395,2011-12-07,2,0,INVESTMENT,GOV,Afghanistan,SAR,0,1329,1
P091258,Institutional Capacity,L,17,TCI,RE,0,2002,0,364395,2011-12-07,2,0,INVESTMENT,GOV,Afghanistan,SAR,0,1329,1
P091258,Technical Design,L,17,TDO,RE,0,2002,0,364395,2011-12-07,2,0,INVESTMENT,GOV,Afghanistan,SAR,0,1329,1
P092217,Environment and Social,S,12,EAS,PE,0,2010,0,300907,2016-08-16,2,0,INVESTMENT,URS,India,SAR,255,0,3
P092217,Fiduciary,S,12,FMP,PE,0,2010,0,300907,2016-08-16,2,0,INVESTMENT,URS,India,SAR,255,0,3
P092217,Macroeconomic,S,12,MEC,PE,0,2010,0,300907,2016-08-16,2,0,INVESTMENT,URS,India,SAR,255,0,3
P092217,Overall,S,12,ORR,PE,0,2010,0,300907,2016-08-16,2,0,INVESTMENT,URS,India,SAR,255,0,3
P092217,Political and Governance,S,12,PAG,PE,0,2010,0,300907,2016-08-16,2,0,INVESTMENT,URS,India,SAR,255,0,3
P092217,Stakeholders,S,12,SHR,PE,0,2010,0,300907,2016-08-16,2,0,INVESTMENT,URS,India,SAR,255,0,3
P092217,Sector Strategies and Policies,M,12,SPI,PE,0,2010,0,300907,2016-08-16,2,0,INVESTMENT,URS,India,SAR,255,0,2
P092217,Institutional Capacity,S,12,TCI,PE,0,2010,0,300907,2016-08-16,2,0,INVESTMENT,URS,India,SAR,255,0,3
P092217,Technical Design,M,12,TDO,PE,0,2010,0,300907,2016-08-16,2,0,INVESTMENT,URS,India,SAR,255,0,2
P092218,Environment and Social,S,13,EAS,PE,0,2009,0,157314,2016-10-03,2,0,INVESTMENT,FAM,Indonesia,EAP,100,0,3
P092218,Fiduciary,L,13,FMP,PE,0,2009,0,157314,2016-10-03,2,0,INVESTMENT,FAM,Indonesia,EAP,100,0,1
P092218,Macroeconomic,M,13,MEC,PE,0,2009,0,157314,2016-10-03,2,0,INVESTMENT,FAM,Indonesia,EAP,100,0,2
P092218,Overall,M,13,ORR,PE,0,2009,0,157314,2016-10-03,2,0,INVESTMENT,FAM,Indonesia,EAP,100,0,2
P092218,Political and Governance,S,13,PAG,PE,0,2009,0,157314,2016-10-03,2,0,INVESTMENT,FAM,Indonesia,EAP,100,0,3
P092218,Stakeholders,M,13,SHR,PE,0,2009,0,157314,2016-10-03,2,0,INVESTMENT,FAM,Indonesia,EAP,100,0,2
P092218,Sector Strategies and Policies,S,13,SPI,PE,0,2009,0,157314,2016-10-03,2,0,INVESTMENT,FAM,Indonesia,EAP,100,0,3
P092218,Institutional Capacity,M,13,TCI,PE,0,2009,0,157314,2016-10-03,2,0,INVESTMENT,FAM,Indonesia,EAP,100,0,2
P092218,Technical Design,M,13,TDO,PE,0,2009,0,157314,2016-10-03,2,0,INVESTMENT,FAM,Indonesia,EAP,100,0,2
P092353,Overall,H,22,ORR,PE,0,2007,0,178594,2015-10-06,2,0,INVESTMENT,WAT,Ethiopia,AFR,100,0,4
P092353,Environment and Social,H,22,EAS,PE,0,2007,0,178594,2015-10-06,2,0,INVESTMENT,WAT,Ethiopia,AFR,100,0,4
P092353,Fiduciary,S,22,FMP,PE,0,2007,0,178594,2015-10-06,2,0,INVESTMENT,WAT,Ethiopia,AFR,100,0,3
